192.168.137.1	[05/Jul/2017:10:01:29	+0800]	GET /DBLab/index.jsp HTTP/1.1	200	7206
192.168.137.1	[05/Jul/2017:10:01:29	+0800]	GET /css/dblab.css HTTP/1.1	200	5210
192.168.137.1	[05/Jul/2017:10:01:29	+0800]	GET /script/jquery-easyui-1.3.5/themes/icon.css HTTP/1.1	200	3436
192.168.137.1	[05/Jul/2017:10:01:29	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/easyui.css HTTP/1.1	200	44067
192.168.137.1	[05/Jul/2017:10:01:29	+0800]	GET /script/jquery-easyui-1.3.5/jquery.min.js HTTP/1.1	200	83095
192.168.137.1	[05/Jul/2017:10:01:29	+0800]	GET /script/jquery.form.js HTTP/1.1	200	45040
192.168.137.1	[05/Jul/2017:10:01:29	+0800]	GET /script/dblib.js HTTP/1.1	200	60050
192.168.137.1	[05/Jul/2017:10:01:32	+0800]	GET /script/jquery-easyui-1.3.5/jquery.easyui.min.js HTTP/1.1	200	322745
192.168.137.1	[05/Jul/2017:10:01:34	+0800]	GET /image/loginbutton_bg.png HTTP/1.1	200	3388
192.168.137.1	[05/Jul/2017:10:01:34	+0800]	GET /css/center_right_bg.png HTTP/1.1	404	1034
192.168.137.1	[05/Jul/2017:10:01:34	+0800]	GET /css/main_center_bg.png HTTP/1.1	404	1032
192.168.137.1	[05/Jul/2017:10:01:34	+0800]	GET /image/login_useridinput_background.png HTTP/1.1	200	3037
192.168.137.1	[05/Jul/2017:10:01:34	+0800]	GET /image/login_pwdinput_background.png HTTP/1.1	200	3075
192.168.137.1	[05/Jul/2017:10:01:35	+0800]	GET /image/input-required-bg.jpg HTTP/1.1	200	20218
192.168.137.1	[05/Jul/2017:10:01:35	+0800]	GET /image/input-bg.jpg HTTP/1.1	200	19135
192.168.137.1	[05/Jul/2017:10:01:35	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/images/combo_arrow.png HTTP/1.1	200	103
192.168.137.1	[05/Jul/2017:10:01:35	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/images/panel_tools.png HTTP/1.1	200	191
192.168.137.1	[05/Jul/2017:10:01:35	+0800]	GET /script/jquery-easyui-1.3.5/themes/icons/ok.png HTTP/1.1	200	883
192.168.137.1	[05/Jul/2017:10:01:36	+0800]	GET /script/jquery-easyui-1.3.5/themes/icons/role.gif HTTP/1.1	200	1046
192.168.137.1	[05/Jul/2017:10:01:36	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/images/blank.gif HTTP/1.1	200	43
192.168.137.1	[05/Jul/2017:10:01:41	+0800]	GET /image/login.jpg HTTP/1.1	200	1211665
192.168.137.1	[05/Jul/2017:10:01:42	+0800]	GET /image/favicon.ico HTTP/1.1	200	7358
192.168.137.1	[05/Jul/2017:10:01:46	+0800]	POST /method/User!checkExist HTTP/1.1	200	40
192.168.137.1	[05/Jul/2017:10:02:06	+0800]	POST /uesrRegister HTTP/1.1	200	81
192.168.137.1	[05/Jul/2017:10:02:06	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/images/messager_icons.png HTTP/1.1	200	6116
192.168.137.198	[05/Jul/2017:10:02:08	+0800]	GET /DBLab/index.jsp HTTP/1.1	200	7206
192.168.137.198	[05/Jul/2017:10:02:09	+0800]	GET /css/dblab.css HTTP/1.1	200	5210
192.168.137.198	[05/Jul/2017:10:02:09	+0800]	GET /script/jquery-easyui-1.3.5/themes/metro-blue/easyui.css HTTP/1.1	200	44067
192.168.137.198	[05/Jul/2017:10:02:09	+0800]	GET /script/jquery-easyui-1.3.5/themes/icon.css HTTP/1.1	200	3436
192.168.137.198	[05/Jul/2017:10:02:09	+0800]	GET /script/jquery-easyui-1.3.5/jquery.min.js HTTP/1.1	200	83095
192.168.137.198	[05/Jul/2017:10:02:09	+0800]	GET /script/jquery.form.js HTTP/1.1	200	45040
192.168.137.198	[05/Jul/2017:10:02:09	+0800]	GET /script/dblib.js HTTP/1.1	200	60050
